book,num,title,title2,originalTitle,composer,composer2,author,author2,theme
JEM,371,Nous croyons,"Jésus, Roi des rois",We believe,"Kendrick, Graham",Graham Kendrick,"Kendrick, Graham",Graham Kendrick,Adoration
JEM,372,Abba Père,Nous n'avons pas reçu,,"Panci-McGowen, Linda",Linda Panci-McGowen,"Panci-McGowen, Linda",Linda Panci-McGowen,Adoration
JEM,373,Acclamez Dieu ,Gens du monde entier,,"Robertson, Judith Ann",Judith Ann Robertson,"Robertson, Judith Ann",Judith Ann Robertson,Louange
JEM,374,Acclamez le Seigneur avec joie ,,,"Freymond, Sylvain",Sylvain Freymond,"Freymond, Sylvain",Sylvain Freymond,Joie et célébration
JEM,375,Acclamons Jésus,,All Hail King Jesus,"Moody, Dave",Dave Moody,"Moody, Dave",Dave Moody,Jésus-Christ
JEM,376,Agneau de Dieu,Qui ôtes le péché du monde,,"Bussy, Jean-François",Jean-François Bussy,"Bussy, Jean-François",Jean-François Bussy,Adoration
JEM,377,Alpha et Omega,"Réjouis-toi, voici la ville sainte",Alpha and Omega,"Snell, Adrian",Adrian Snell,"Snell, Adrian",Adrian Snell,Adoration
JEM,378,À toi le règne,,,"Berly, Christophe",Christophe Berly,"Berly, Christophe",Christophe Berly,Adoration
JEM,379,Assaillons les villes,Nous sommes l'armée du Roi,,"Lafitte, Corinne",Corinne Lafitte,"Lafitte, Corinne",Corinne Lafitte,Combat spirituel
JEM,380,À tes pieds,Je veux être assis,,"André, Philippe",Philippe André,"André, Philippe",Philippe André,Consécration
JEM,381,À toi le roi,"À toi, le Roi éternel",Unto the King,"Holder, Joey",Joey Holder,"Holder, Joey",Joey Holder,Adoration
JEM,382,Au calvaire,Ils le menèrent comme un brigand,,"Bussy, Jean-François",Jean-François Bussy,"Bussy, Jean-François",Jean-François Bussy,Appel
JEM,383,Bénis l'Eternel,"Quand tout s'effondre, sombre",,"Ostrini, Thierry ; Christensen, Chris",Thierry Ostrini ; Chris Christensen,"Ostrini, Thierry",Thierry Ostrini,Confession
JEM,384,Béni soit mon Dieu ,Tu es beau dans ton sanctuaire,Blessed be my God,"Cusic, Don ; Cusic, Jackie",Don Cusic ; Jackie Cusic,"Cusic, Don ; Cusic, Jackie",Don Cusic ; Jackie Cusic,Foi et confiance
JEM,385,Car Dieu est un Dieu puissant ,,Our God is a awesome God,"Mullins, Rich",Rich Mullins,"Mullins, Rich",Rich Mullins,Adoration
JEM,386,Car Dieu l'a exalté ,,God has exalted him,"Martin, Austin",Austin Martin,"Martin, Austin",Austin Martin,Confession
JEM,387,Car Il est le Dieu puissant,Béni soit le nom de Dieu,,"Pons, Fabienne",Fabienne Pons,"Pons, Fabienne",Fabienne Pons,Dieu
JEM,388,Celui qui a changé ma vie,Je l'ai rencontré,,"Lafitte, Corinne",Corinne Lafitte,"Lafitte, Corinne",Corinne Lafitte,Appel
JEM,389,Chant victorieux,"Tu es mon Roi, Seigneur",Victory Chant,"Vogels, Joseph",Joseph Vogels,"Vogels, Joseph",Joseph Vogels,Confession
JEM,390,Christ en vous ,"Jésus, image du Père",Christ in you,"Panci-McGowen, Linda",Linda Panci-McGowen,"Panci-McGowen, Linda",Linda Panci-McGowen,Espérance
JEM,391,Comme un phare,Sans ta lumière,,"Durham, David",David Durham,"Durham, David",David Durham,Foi et confiance
JEM,392,Comme un souffle fragile,Ta parole est murmure,,"Courrèges, Gaëtan de",Gaëtan de Courrèges,"Jacob, Pierre",Pierre Jacob,Louange
JEM,393,Danse et chante,Alors que l'aube enlève,,"Christensen, Chris",Chris Christensen,"Ostrini, Thierry",Thierry Ostrini,Joie et célébration
JEM,394,Dans ta présence,Tu es mon Dieu,,"Schneider, Rolf",Rolf Schneider,"Schneider, Rolf",Rolf Schneider,Adoration
JEM,395,Devant ta face,Je veux te louer,,"Reymond, François",François Reymond,"Reymond, François",François Reymond,Repentance
JEM,396,Dès le matin,Les montagnes dansent,,"Bryon, Gérard",Gérard Bryon,"Bryon, Gérard",Gérard Bryon,Consécration
JEM,397,Dieu aie pitié de nous,,"Lord, have mercy","Kendrick, Graham",Graham Kendrick,"Kendrick, Graham",Graham Kendrick,Repentance
JEM,398,Dieu a une armée,"Peuple de Dieu, lève tes mains",,"Lafitte, Corinne",Corinne Lafitte,"Lafitte, Corinne",Corinne Lafitte,Combat spirituel
JEM,399,Dieu puissant,Qui pourrait saisir ta grandeur,Lord of Horst,"Durham, David",David Durham,"Durham, David",David Durham,Dieu
JEM,400,"Dieu, ta fidélité ",,Great is thy faithfulness,"Chisholm, Thomas",Thomas Chisholm,"Chisholm, Thomas",Thomas Chisholm,Dieu
JEM,401,Dieu très saint,"Tu es grand, Seigneur",Great are you Lord,"Cook, Steve",Steve Cook,"Cook, Steve",Steve Cook,Adoration
JEM,402,Dieu tu es grand et digne,"Seigneur, nous voulons élever ton nom",Great is the Lord,"Mc Ewan, Steve",Steve Mc Ewan,"Mc Ewan, Steve",Steve Mc Ewan,Adoration
JEM,403,"Digne, digne, digne",,,"Lafitte, Corinne",Corinne Lafitte,"Lafitte, Corinne",Corinne Lafitte,Jésus-Christ
JEM,404,Du cœur et de la voix ,,Nun danket alle Gott,"Crüger, Jean",Jean Crüger,, ,Louange
JEM,405,"Entends, ô Dieu",,Hear my cry,Inconnu,Inconnu,Inconnu,Inconnu,Prière
JEM,406,"En ton nom, Seigneur",Honneur au Père,We are gathered here,Inconnu,Inconnu,Inconnu,Inconnu,Louange
JEM,407,Esprit de sainteté,Tu es la lumière qui vient nous éclairer,,Fraternité des Jeunes,Fraternité des Jeunes,Fraternité des Jeunes,Fraternité des Jeunes,Saint-Esprit
JEM,408,Exaltez le Seigneur,,Exalt the Lord our God,"Ridings, Rick",Rick Ridings,"Ridings, Rick",Rick Ridings,Adoration
JEM,409,Fais monter vers ton Roi,Tu m'as donné la vie,Shout for joy and sing,"Fellingham, David",David Fellingham,"Fellingham, David",David Fellingham,Joie et célébration
JEM,410,Faites ceci en mémoire de moi,Partagez le pain,,"Freymond, Sylvain",Sylvain Freymond,"Freymond, Sylvain",Sylvain Freymond,Partage
JEM,411,Franchissons les frontières,,Cross every border,"Kendrick, Graham",Graham Kendrick,"Kendrick, Graham",Graham Kendrick,Engagement
JEM,412,Gloire à l'Agneau,,All Hail the Lamb,"Bilbrough, David",David Bilbrough,"Bilbrough, David",David Bilbrough,Jésus-Christ
JEM,413,"Gloire, gloire, gloire à l'Agneau",Car il est glorieux et digne de régner,Glory to the lamb,"Dampsy, Larry",Larry Dampsy,"Dampsy, Larry",Larry Dampsy,Adoration
JEM,414,Grandes et merveilleuses,,Great and wonderful,"Dauerman, Stuart",Stuart Dauerman,"Dauerman, Stuart",Stuart Dauerman,Joie et célébration
JEM,415,Il est sorti du tombeau,,,"Ridings, Rick",Rick Ridings,"Ridings, Rick",Rick Ridings,Espérance
JEM,416,Guéris ce pays,Montre-nous aujourd'hui,Lord we long for you - Heal our nation,"Morgan, Trish",Trish Morgan,"Morgan, Trish",Trish Morgan,Intercession
JEM,417,Hosanna,Il est plus grand que tous mes ennemis,,"Ramos, Mady",Mady Ramos,"Ramos, Mady",Mady Ramos,Louange
JEM,418,Il est le même,Mon avenir est entre ses mains,,"Schneider, Rolf",Rolf Schneider,"Schneider, Rolf",Rolf Schneider,Foi et confiance
JEM,419,Il règne dans sa splendeur,Il est Seigneur,Reigning in all splendour,"Bilbrough, David",David Bilbrough,"Bilbrough, David",David Bilbrough,Proclamation
JEM,420,J'ai besoin de toi,,,"Bryon, Gérard",Gérard Bryon,"Bryon, Gérard",Gérard Bryon,Unité
JEM,421,J'ai besoin de ta confiance,,,"Fraysse, Claude",Claude Fraysse,"Bergèse, Colette",Colette Bergèse,Consécration
JEM,422,J'aime ta présence,Et ton amour est là,,"Pons, Fabienne",Fabienne Pons,"Pons, Fabienne",Fabienne Pons,Adoration
JEM,423,J'ai soif de ta présence,"Chaque jour, à chaque heure",I need Thee every hour,"Lowry, Robert",Robert Lowry,"Glardon, Auguste",Auguste Glardon,Consécration
JEM,424,Je crois en Jésus,,I believe in Jesus,"Nelson, Marc",Marc Nelson,"Nelson, Marc",Marc Nelson,Confession
JEM,425,Je désire entendre ta voix,"Seigneur, je veux parler de tes fardeaux",,"Freymond, Sylvain",Sylvain Freymond,"Freymond, Sylvain",Sylvain Freymond,Consécration
JEM,426,Je laisse à tes pieds,,I cast all my cares upon you,"Willard, Kelly",Kelly Willard,"Willard, Kelly",Kelly Willard,Consécration
JEM,427,Je n'ai que toi,"Dieu, tu es le soutien de mon cœur",Whom have I,"Sprague, Billy ; Durham, David",Billy Sprague ; David Durham,"Sprague, Billy ; Durham, David",Billy Sprague ; David Durham,Consécration
JEM,428,J'entre dans tes portes,Je reconnais ta majesté,,"Ramos, Mady",Mady Ramos,"Ramos, Mady",Mady Ramos,Adoration
JEM,429,Je réveillerai l'aurore,"Je veux te louer, et t'adorer à jamais",I will praise you Lord,"Brooks, Robin",Robin Brooks,"Brooks, Robin",Robin Brooks,Adoration
JEM,430,Jésus est Roi,Car le Seigneur est grand,He reigns,"Ridings, Rick",Rick Ridings,"Ridings, Rick",Rick Ridings,Combat spirituel
JEM,431,Je suis né pour te louer,Je suis né pour t'aimer,I was made to praise you,"Christensen, Chris",Chris Christensen,"Christensen, Chris",Chris Christensen,Adoration
JEM,432,Je suis venu te louer,"Exalter ton nom, je t'aime",I just want to praise you,"Tannous, Arthur",Arthur Tannous,"Tannous, Arthur",Arthur Tannous,Adoration
JEM,433,Jésus est Seigneur,Son trône est fondé sur la justice,Jesus Christ is Lord,"Pink, Ramon",Ramon Pink,"Pink, Ramon",Ramon Pink,Combat spirituel
JEM,434,"Jésus, nous célébrons tous ta victoire",,"Jesus, we celebrate your victory","Gibson, John",John Gibson,"Gibson, John",John Gibson,Jésus-Christ
JEM,435,"Jésus, toi le reflet",,"Jesus, you are the radiance","Fellingham, David",David Fellingham,"Fellingham, David",David Fellingham,Jésus-Christ
JEM,436,"Jésus, tu es l'Agneau",,,"Francano, Charles",Charles Francano,"Francano, Charles",Charles Francano,Jésus-Christ
JEM,437,"Jésus, tu es précieux",,,"Freymond, Sylvain",Sylvain Freymond,"Freymond, Sylvain",Sylvain Freymond,Intimité
JEM,438,Je veux te louer,,,"Junod, Jean-Pierre",Jean-Pierre Junod,"Junod, Jean-Pierre",Jean-Pierre Junod,Jésus-Christ
JEM,439,Je vis ta liberté,Où sont enfouies mes fautes,I am free,"Christensen, Chris",Chris Christensen,"Ostrini, Thierry",Thierry Ostrini,Intimité
JEM,440,Je voudrais vivre et marquer mon temps,,I want to be a history maker,"Kendrick, Graham",Graham Kendrick,"Kendrick, Graham",Graham Kendrick,Engagement
JEM,441,J'irai parler,,I will speak out,Bankhead,Bankhead,Bankhead,Bankhead,Engagement
JEM,442,Jour de joie,,,"Ramos, Mady",Mady Ramos,"Ramos, Mady",Mady Ramos,Joie et célébration
JEM,443,Le cri de mon âme,,"Creator Spirit, by Whose Aid","Bortniansky, Dimitri",Dimitri Bortniansky,"Saillens, Ruben",Ruben Saillens,Adoration
JEM,444,Juste Souverain,Force et pouvoir,Rightful Ruler,"Ridings, Patti",Patti Ridings,"Ridings, Patti",Patti Ridings,Adoration
JEM,445,Kyrie Eleison,Ecoute-nous,Kyrie Eleison,"Delveaux, Bill",Bill Delveaux,"Hudson, Mike",Mike Hudson,Prière
JEM,446,Le Fils de Dieu,"Jésus, ô Jésus",Spirit song,"Wimber, John",John Wimber,"Wimber, John",John Wimber,Appel
JEM,447,Le royaume de Dieu s'est approché,,We declare that the kingdom of God,"Kendrick, Graham",Graham Kendrick,"Kendrick, Graham",Graham Kendrick,Evangélisation
JEM,448,Les cieux proclament,À jamais il sera,All heaven declares,"Richards, Noël & Tricia",Noël & Tricia Richards,"Richards, Noël & Tricia",Noël & Tricia Richards,Adoration
JEM,449,L'Esprit du Seigneur,"Alors, que le plus petit",,"Ramos, Mady",Mady Ramos,"Ramos, Mady",Mady Ramos,Combat spirituel
JEM,450,Louange à l'Agneau,,Glory to the lamb,Inconnu,Inconnu,Inconnu,Inconnu,Jésus-Christ
JEM,451,Louange à toi,Tout près de moi,,Fraternité des Jeunes,Fraternité des Jeunes,Fraternité des Jeunes,Fraternité des Jeunes,Louange
JEM,452,Manifeste-toi,Donne-nous de l'assurance,,"Bryon, Gérard",Gérard Bryon,"Bryon, Gérard",Gérard Bryon,Prière
JEM,453,Le Seigneur est bon,Sautez de joie,,"Christensen, Chris",Chris Christensen,"Ostrini, Thierry",Thierry Ostrini,Joie et célébration
JEM,454,Merci,Merci d'un cœur reconnaissant,Give thanks,"Smith, Henri",Henri Smith,"Smith, Henri",Henri Smith,Louange
JEM,455,Mon cœur t'adore,,I worship you almighty God,"Corbett, Sandra",Sandra Corbett,"Corbett, Sandra",Sandra Corbett,Adoration
JEM,456,"Mon Dieu, par quel amour",Oh ! quel amour et quel sacrifice !,"My Lord, what love is this - Amazing love","Kendrick, Graham",Graham Kendrick,"Kendrick, Graham",Graham Kendrick,Adoration
JEM,457,Mon Seigneur et mon Dieu,Tu t'es vêtu d'un manteau de lumière,,"Lafitte, Corinne",Corinne Lafitte,"Lafitte, Corinne",Corinne Lafitte,Adoration
JEM,458,Ni par force,Que le faible dise je suis fort,,"Bussy, Jean-François",Jean-François Bussy,"Bussy, Jean-François",Jean-François Bussy,Saint-Esprit
JEM,459,Nous adorons Dieu,Gloire à Dieu le Père,,"Bussy, Jean-François",Jean-François Bussy,"Bussy, Jean-François",Jean-François Bussy,Adoration
JEM,460,Notre Roi est couronné,Son règne est puissant,You are crowned with many crowns,"Sellers, John",John Sellers,"Sellers, John",John Sellers,Proclamation
JEM,461,Nous proclamons,Faisons tomber tous les remparts,,"Rochat, Etienne",Etienne Rochat,"Rochat, Etienne",Etienne Rochat,Combat spirituel
JEM,462,Nous sommes ton peuple,"Construis l'Église, guéris ce pays",We are your people,"Fellingham, David",David Fellingham,"Fellingham, David",David Fellingham,L'Eglise
JEM,463,Nous t'adorons,Car un jour près de toi,,"Lafitte, Corinne",Corinne Lafitte,"Lafitte, Corinne",Corinne Lafitte,Adoration
JEM,464,Oh ! mystère infini,Mystère de Jésus-Christ,Meekness and majesty,"Kendrick, Graham",Graham Kendrick,"Kendrick, Graham",Graham Kendrick,Adoration
JEM,465,Oh ! que c'est chose belle,,,, ,, ,Louange
JEM,466,O Jésus ma joie ,,"Jesu, meine Freude","Crüger, Jean",Jean Crüger,"Crüger, Jean",Jean Crüger,Adoration
JEM,467,"O Seigneur, apprends-moi",,,"Siounath, Charly",Charly Siounath,"Siounath, Isabelle",Isabelle Siounath,Consécration
JEM,468,"O Seigneur, Dieu d'Israël",,O Lord of Israel,Inconnu,Inconnu,Inconnu,Inconnu,Israël
JEM,469,Peuple de la terre,Le monde est plongé dans la nuit,Every tribe and nation,"Durham, David & Rebecca",David & Rebecca Durham,"Durham, David & Rebecca",David & Rebecca Durham,Appel
JEM,470,Pour la ville,Nous te prions,We pray for the city,"Ridings, Rick",Rick Ridings,"Ridings, Rick",Rick Ridings,Intercession
JEM,471,Prends le flambeau,Le monde est dans la nuit,Carry the light,"Paris, Twila",Twila Paris,"Paris, Twila",Twila Paris,Appel
JEM,472,Prenons cette cité,Car son règne s'étend,Let's go take this city,"Ridings, Rick",Rick Ridings,"Ridings, Rick",Rick Ridings,Combat spirituel
JEM,473,Prenons position,C'est le moment d'aller être enrôlés,We take a Stand,"Liles, Dwight",Dwight Liles,"Liles, Dwight",Dwight Liles,Combat spirituel
JEM,474,Quand je contemple,Oh ! je t'adore,When I look into your holiness,"Perrin, Wayne et Cathy",Wayne et Cathy Perrin,"Perrin, Wayne et Cathy",Wayne et Cathy Perrin,Adoration
JEM,475,Que je brûle pour toi,Que ma prière monte vers toi,,"Pons, Fabienne",Fabienne Pons,"Pons, Fabienne",Fabienne Pons,Consécration
JEM,476,Que ma louange,,,"Hurtrel, Danie",Danie Hurtrel,"Hurtrel, Danie",Danie Hurtrel,Louange
JEM,477,Que ta gloire revienne,Sonde-nous ô Dieu,,"Panci-McGowen, Linda",Linda Panci-McGowen,"Panci-McGowen, Linda",Linda Panci-McGowen,Intercession
JEM,478,Que ton royaume vienne,,Let your kingdom come,"Ridings, Rick",Rick Ridings,"Ridings, Rick",Rick Ridings,Intercession
JEM,479,Que tout mon être loue le Seigneur,,,"Bryon, Gérard",Gérard Bryon,"Bryon, Gérard",Gérard Bryon,Louange
JEM,480,Qui décrira l'éclat de la beauté,,I stand in awe,"Altrogge, Mark",Mark Altrogge,"Altrogge, Mark",Mark Altrogge,Adoration
JEM,481,Règne en moi,Maîtrise mon cœur,Reign in me,"Bowater, Chris",Chris Bowater,"Bowater, Chris",Chris Bowater,Consécration
JEM,482,Rendons grâces,Et si l'ennemi vient nous cerner,O give thanks for the Lord is good,"Garratt, Dale",Dale Garratt,"Garratt, Dale",Dale Garratt,Combat spirituel
JEM,483,Répands sur nous,Viens ranimer notre flamme,,"Schneider, Rolf",Rolf Schneider,"Schneider, Rolf",Rolf Schneider,Saint-Esprit
JEM,484,"Restaure, ô Dieu",,Restore O Lord,"Kendrick, Graham",Graham Kendrick,"Kendrick, Graham",Graham Kendrick,Prière
JEM,485,Revêtons l'armure,"Oui, chantons gloire, honneur",The battle belongs to the Lord,"Owens-Collin, Jamie",Jamie Owens-Collin,"Owens-Collin, Jamie",Jamie Owens-Collin,Combat spirituel
JEM,486,Roi des nations,"Seigneur, Dieu tout-puissant",,"Panci-McGowen, Linda",Linda Panci-McGowen,"Panci-McGowen, Linda",Linda Panci-McGowen,Dieu
JEM,487,"Saint, saint, saint",Hosanna dans les lieux très hauts,Holy Holy Holy,"Scholtes, Peter",Peter Scholtes,"Scholtes, Peter",Peter Scholtes,Adoration
JEM,488,Sais-tu,"Souviens-toi, je t'ai gravé",Don't you know,"Garratt, Dale",Dale Garratt,"Garratt, Dale",Dale Garratt,Appel
JEM,489,Seigneur de gloire,Gloire à Dieu,Lord of glory,"Gersmehl, Mark",Mark Gersmehl,"Gersmehl, Mark",Mark Gersmehl,Dieu
JEM,490,"Seigneur, étends ta royauté","Ta souveraineté, ton autorité",Lord take up your holy throne,"Ridings, Rick",Rick Ridings,"Ridings, Rick",Rick Ridings,L'Eglise
JEM,491,Seigneur de l'univers,Tu es revêtu de force,,"Durham, David",David Durham,"Durham, David",David Durham,Joie et célébration
JEM,492,"Seigneur, je veux proclamer",Un Dieu de vérité,Ascribe greatness,"West, Peter",Peter West,"West, Peter",Peter West,Adoration
JEM,493,"Seigneur, nous voici",Au milieu de nous,,"Ramos, Mady",Mady Ramos,"Ramos, Mady",Mady Ramos,Louange
JEM,494,"Seigneur, par ta douceur","Seigneur, je reçois ton amour",O Lord your tenderness,"Kendrick, Graham",Graham Kendrick,"Kendrick, Graham",Graham Kendrick,Foi et confiance
JEM,495,"Seigneur, par la clarté","Brille, ô Jésus","Lord, the light of your love - Shine Jesus shine","Kendrick, Graham",Graham Kendrick,"Kendrick, Graham",Graham Kendrick,Intercession
JEM,496,"Seigneur, tu appelles",Que ton règne vienne,Let's your Kingdom come (Lord you are calling),"Fenner, Simon & Lorraine",Simon & Lorraine Fenner,"Fenner, Simon & Lorraine",Simon & Lorraine Fenner,Exhortation
JEM,497,"Seigneur, tu es ma force",Et je veux te donner mon cœur,The Lord is my strength (Exodus XV),"Gallian, Frank",Frank Gallian,"Gallian, Frank",Frank Gallian,Adoration
JEM,498,"Seigneur, tu nous vois",,,"Hurtrel, Danie",Danie Hurtrel,"Hurtrel, Danie",Danie Hurtrel,Louange
JEM,499,Son sang efface,Car la loi de la grâce,No condemnation,"Monroe, Charles F.",Charles F. Monroe,"Monroe, Charles F.",Charles F. Monroe,Louange
JEM,500,Si je crois en toi,Si je viens vers toi,,"Reymond, François",François Reymond,"Reymond, François",François Reymond,Engagement
JEM,501,Souffle,Rends-nous souples devant toi,Spirit Holy Wind,"Ridings, Patti",Patti Ridings,"Ridings, Patti",Patti Ridings,Saint-Esprit
JEM,502,Soyons une lumière,,Song for the nations,"Christensen, Chris",Chris Christensen,"Christensen, Chris",Chris Christensen,Engagement
JEM,503,Ta fidélité,"Ta fidélité, Seigneur",,"Nadler, François",François Nadler,"Nadler, François",François Nadler,Dieu
JEM,504,"Toi, lève-toi !",Dieu est avec toi,,"Ramos, Mady",Mady Ramos,"Ramos, Mady",Mady Ramos,Combat spirituel
JEM,505,"Toi, Seigneur mon secours",,Thou O Lord art a shield about me,"Thomas, Don ; William, Charles",Don Thomas ; Charles William,"Thomas, Don ; William, Charles",Don Thomas ; Charles William,Adoration
JEM,506,Ton nom,Solide comme le roc,,"Schneider, Rolf",Rolf Schneider,"Schneider, Rolf",Rolf Schneider,Intimité
JEM,507,"Ton amour, ta puissance",Et je veux t'adorer,"More love, more power","Hierro, Jude del",Jude del Hierro,"Hierro, Jude del",Jude del Hierro,Adoration
JEM,508,Tu es Dieu,Et ton trône est élevé,Highest place,"Pink, Ramon",Ramon Pink,"Pink, Ramon",Ramon Pink,Adoration
JEM,509,Tu es le Maître,Je veux vivre libre de moi-même,You are the master,"Ostrini, Thierry ; Christensen, Chris",Thierry Ostrini ; Chris Christensen,"Ostrini, Thierry ; Christensen, Chris",Thierry Ostrini ; Chris Christensen,Adoration
JEM,510,Tu es mon père,Tu poses ton regard sur moi,,Jeunesse en Mission,Jeunesse en Mission,Jeunesse en Mission,Jeunesse en Mission,Adoration
JEM,511,Tu es mon rocher,Dieu est pour moi un refuge,,"Freymond, Sylvain",Sylvain Freymond,"Freymond, Sylvain",Sylvain Freymond,Foi et confiance
JEM,512,"Tu es saint, Agneau de Dieu",Je t'exalte,Lamb of God,"Bowater, Chris",Chris Bowater,"Bowater, Chris",Chris Bowater,Adoration
JEM,513,Unis nos cœurs,Nous venons en ton nom,Join our hearts - Lord we come,"Kendrick, Graham",Graham Kendrick,"Kendrick, Graham",Graham Kendrick,Unité
JEM,514,Un si grand miracle,"Dieu, quel amour",Lord in your faithfulness,"Durham, David & Rebecca",David & Rebecca Durham,"Durham, David & Rebecca",David & Rebecca Durham,Louange
JEM,515,Venez bâtissons,Résistons ensemble,,"Freymond, Sylvain",Sylvain Freymond,"Freymond, Sylvain",Sylvain Freymond,Adoration
JEM,516,Venez le célébrer,,Come on and celebrate,"Morgan, Patricia",Patricia Morgan,"Morgan, Patricia",Patricia Morgan,Joie et célébration
JEM,517,Voyez Jésus,"Oui, tu es glorieux",For you are glorious,"Morris, David W.",David W. Morris,"Morris, David W.",David W. Morris,Adoration
JEM,518,À l'Agneau sur son trône ,,Diademata,"Elvey, George Job",George Job Elvey,"Saillens, Ruben",Ruben Saillens,Adoration
JEM,519,À l'Agneau de Dieu,Élevé à la droite de Dieu,,"Bourbouze, Elisabeth",Elisabeth Bourbouze,"Bourbouze, Elisabeth",Elisabeth Bourbouze,Adoration
JEM,520,Allons auprès de Dieu,,Let us draw near,"Fellingham, David",David Fellingham,"Fellingham, David",David Fellingham,Adoration
JEM,521,Auprès de Dieu,C'est auprès de Dieu,,"Siounath, Charly & Isabelle",Charly & Isabelle Siounath,"Siounath, Charly & Isabelle",Charly & Isabelle Siounath,Adoration
JEM,522,Avec ton Esprit,,,"Durham, David",David Durham,"Durham, David",David Durham,Saint-Esprit
JEM,523,Béni soit le nom,Le nom du Seigneur est un refuge,Blessed be the name,"Utterbach, Simon",Simon Utterbach,"Utterbach, Simon",Simon Utterbach,Foi et confiance
JEM,524,Brise-moi,Il faut que tu grandisses,,"Ramasco, Lydie",Lydie Ramasco,"Ramasco, Lydie",Lydie Ramasco,Consécration
JEM,525,Car Dieu a fait le serment,Et de marcher devant Lui,,"Freymond, Sylvain",Sylvain Freymond,"Freymond, Sylvain",Sylvain Freymond,Combat spirituel
JEM,526,Chaque jour,"Non, je ne pourrais pas",,"Reymond, François",François Reymond,"Reymond, François",François Reymond,Engagement
JEM,527,Combien tu es digne,Tes œuvres sont grandes et admirables,,"Pons, Fabienne",Fabienne Pons,"Pons, Fabienne",Fabienne Pons,Dieu
JEM,528,En mon nom,Allez dans le monde entier,,"Schneider, Rolf",Rolf Schneider,"Schneider, Rolf",Rolf Schneider,Combat spirituel
JEM,529,Dieu de lumière,Lève-toi mon âme pour le rencontrer,God of light,"Durham, David",David Durham,"Durham, David",David Durham,Dieu
JEM,530,Je continuerai,Dans ce désert de lassitude,,"Durham, David",David Durham,"Durham, David",David Durham,Consécration
JEM,531,Je magnifierai,"Je chanterai pour toi, Seigneur",I will magnyfy,"Palazzo, Scott",Scott Palazzo,"Palazzo, Scott",Scott Palazzo,Adoration
JEM,532,Je te veux dans mon cœur,Je t'ai déjà résisté si souvent,,"Reymond, François",François Reymond,"Reymond, François",François Reymond,Consécration
JEM,533,Je veux me rassasier,Quand je t'invoque tu me réponds,,"Schneider, Rolf",Rolf Schneider,"Schneider, Rolf",Rolf Schneider,Foi et confiance
JEM,534,L'Eternel Dieu au milieu de toi,,The lord thy God,"Morris, Blane",Blane Morris,"Morris, Blane",Blane Morris,Dieu
JEM,535,La trompette sonne,,,"Lafitte, Corinne",Corinne Lafitte,"Lafitte, Corinne",Corinne Lafitte,Appel
JEM,536,Manifeste ta présence,"Seigneur, viens ranimer",,"Durham, David",David Durham,"Durham, David",David Durham,Consécration
JEM,537,Nous entrons dans ta présence,,,"Paterne, Emmanuel",Emmanuel Paterne,"Paterne, Emmanuel",Emmanuel Paterne,Adoration
JEM,538,Nous marchons,,,"Freymond, Sylvain",Sylvain Freymond,"Freymond, Sylvain",Sylvain Freymond,Proclamation
JEM,539,Ouvrez les portes,Annoncez le Roi,,"Robertson, Judith Ann",Judith Ann Robertson,"Robertson, Judith Ann",Judith Ann Robertson,Jésus-Christ
JEM,540,Nous tiendrons,"Seigneur, tu m'as choisi",We shall stand,"Kendrick, Graham",Graham Kendrick,"Kendrick, Graham",Graham Kendrick,Engagement
JEM,541,O Dieu,"Dans le temple, je t'ai cherché du regard",,"Reymond, François",François Reymond,"Reymond, François",François Reymond,Adoration
JEM,542,Pour la durée des temps,L'Éternel règne,,"Pons, Fabienne",Fabienne Pons,"Pons, Fabienne",Fabienne Pons,Adoration
JEM,543,"Peuple de Dieu, lève tes yeux",,,"Bussy, Jean-François",Jean-François Bussy,"Bussy, Jean-François",Jean-François Bussy,Proclamation
JEM,544,Pousse un cri de joie,C'est lui qui me délivre,,"Pons, Fabienne",Fabienne Pons,"Pons, Fabienne",Fabienne Pons,Joie et célébration
JEM,545,Remplis-moi,J'ai tant besoin de ton Esprit,,"Bieri, Philippe",Philippe Bieri,"Bieri, Philippe",Philippe Bieri,Consécration
JEM,546,Revêts-moi,Je me réjouirai en ta présence,,"Freymond, Sylvain",Sylvain Freymond,"Freymond, Sylvain",Sylvain Freymond,Joie et célébration
JEM,547,Roi des nations,"Venez, adorons le Seigneur",King of the nations,"Kendrick, Graham",Graham Kendrick,"Kendrick, Graham",Graham Kendrick,Adoration
JEM,548,Sentinelle,Je suis vivant,,"Schneider, Rolf",Rolf Schneider,"Schneider, Rolf",Rolf Schneider,Appel
JEM,549,Sois heureux,Laissez éclater votre joie,,"Siounath, Charly",Charly Siounath,"Siounath, Charly",Charly Siounath,Exhortation
JEM,550,Souffle des quatre vents,"Viens, Esprit de Dieu",,"Rochat, Etienne",Etienne Rochat,"Rochat, Etienne",Etienne Rochat,Saint-Esprit
JEM,551,Tout à toi,Prends mes pensées,,"Freymond, Sylvain",Sylvain Freymond,"Freymond, Sylvain",Sylvain Freymond,Consécration
JEM,552,Toute arme,Toute arme forgée contre toi,,"Schneider, Rolf",Rolf Schneider,"Schneider, Rolf",Rolf Schneider,Combat spirituel
